XB,evaluate_time,introduce,link,name
生命科学和医学学部,1991,病毒学家 男，1931年12月生，山东桓台人。1954年毕业于北京农业大学（现中国农业大学）。1991年当选为中国科学院学部委员（院士）。现为中国科学院微生物研究所研究员。1954年起研究病毒与高温对马铃薯花叶型退化的作用，发现病毒感染后在低温条件下马铃薯产生耐病性而不发生退化，提出的无病毒种薯生产方案，在我国广泛应用；1980年起开展亚病毒研究，1983年在国际上首次报导用病毒卫星防治植物病毒病获得成功，转让给一日本公司用所设计的切割马铃薯类病毒RNA的核酶基因转化马铃薯，可阻断类病毒复制，获得抗病马铃薯；1989年涉足医学病毒，在乙肝病毒感染的肝癌组织中发现抗原肽与热激蛋白gp96的复合物，证明gp96及其N端蛋白有佐剂功能，促进树突状细胞成熟，增强细胞和体液免疫。研究了SARS和艾滋等病毒融合蛋白的7肽重复序列与细胞融合的分子机制，设计一种三螺旋蛋白高抗艾滋病毒。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803162.html,田波
生命科学和医学学部,2005,生物化学家与分子生物学家 女，1944年11月生，山东诸城人。1969年毕业于中国科学院上海生物化学研究所（1981年获硕士学位）。2005年当选为中国科学院院士。现为中国科学院上海生命科学研究院研究员。主要以氨基酰-tRNA合成酶和相关tRNA为对象进行酶与核酸相互作用方面的研究。在亮氨酰-tRNA合成酶精确识别其底物亮氨酸tRNA和亮氨酸、进而质量控制从信使核糖核酸翻译为蛋白质的机理方面做出了系统的重要研究成果，在亮氨酰-tRNA合成酶的编校功能和编校途径的研究中取得了重要的突破。2001年获得国家自然科学二等奖，2006年获得何梁何利科学与技术进步奖，六次获得中国科学院优秀研究生导师奖。2006年当选为第三世界科学院（TWAS）院士。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803150.html,王恩多
生命科学和医学学部,2005,分子生物物理学家 男，1940年6月生，四川成都人。1963年毕业于中国科学技术大学。2005年当选为中国科学院院士。现为中国科学院生物物理研究所研究员。曾任中国科学院生物物理研究所副所长。主要从事生物大分子结构生物学研究，重点研究疾病发生与防御的蛋白质结构与功能基础及基于三维结构的分子机理。在蛋白质激素、多肽生物毒素、动植物防御蛋白，以及一些重要原菌感染宿主的关键蛋白和內源基因突变致病相关蛋白的三维结构及相关机理等方面，开展了系统深入的研究，发现一系列新结构新机理，取得具有系统性和创造性的学术成绩。作为主要成员之一，参加我国第一个蛋白质晶体结构（猪胰岛素）测定，成果达到当时世界先进水平，在国内外产生重要影响。作为主要贡献者之一的研究成果曾获1982年和1987年国家自然科学二等奖。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803153.html,王大成
生命科学和医学学部,2005,生物化学家 男，1934年8月生，浙江宁波人。1959年毕业于北京医学院（现北京大学医学部）。2005年当选为中国科学院院士。现为北京大学教授。主要从事细胞衰老的分子机理研究。建立了一套国际承认的评估细胞衰老的定量指标，可用于衰老理论研究和药物抗衰效果评价。系统揭示了p16等细胞衰老相关基因的表达调控机制，证实环境因素不仅可直接作用也可通过引发基因变化间接影响衰老。发现并克隆了多个衰老相关新基因并进行了功能研究。2005年获北京市科技进步一等奖，2006年获教育部高校自然科学一等奖，2009年获北京市科学技术奖一等奖，2010年获国家科技进步二等奖。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803159.html,童坦君
生命科学和医学学部,1993,生态学家 男，1927年6月生，浙江宁波人。1951年毕业于北京师范大学。1958年获苏联莫斯科大学博士学位。1993年当选为中国科学院院士。现为北京师范大学教授。以8个季节的实验资料，证明地理上相距仅110公里的两个种群间存在着静止代谢率的地理变异，它平行地出现于两种小啮齿类，生活在草甸中的普通田鼠(Microtusarvalis)和森林中的欧鼦(Clethrionomysglareolus)，从而为兽类提供了地理物种形成假说的生理生态学证据，同时，提出了地理变异季节相的新概念；研究长爪沙鼠(Merionesunguiculatus)代谢率随环境温度变化，发现静止代谢率与平均每日代谢率的变化率不同，提出以20℃下ADMR为主要参数的Weiner日能量收支(DEB)模型应予以修正；提出恒温动物的恒温能力的一个新指数，在应用上优于Ricklef指数；发现晚成性根田鼠的体温调节能力的胎后发育呈“S”型，可划分为三个时期。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803171.html,孙儒泳
生命科学和医学学部,1995,森林经理学家 男，1941年5月生，湖南邵东人。1963年毕业于北京林学院，1985年获北京师范大学博士学位。1995年当选为中国科学院院士。现为中国林业科学研究院资源信息研究所研究员。长期从事森林资源监测、森林资源管理和生物统计方面的研究。70年代，设计了基于遥感资料的数量化森林蓄积量调查方法，证明了轮尺测树各向直径平均值等于围尺测径值。80年代中期以后，提出预测大面积森林资源动态的广林龄转移矩阵模型，推导出同龄纯林自稀疏方程式，根据模型相容性原理提出全林整体生长模型，导出全林整体生长模型与单木模型之间的关系，提出动态森林资源经营管理模式、定量评价经营措施的方法等。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803165.html,唐守正
生命科学和医学学部,2005,"血管学家 男，1937年9月生，浙江萧山人。1961年毕业于上海医学院（现复旦大学上海医学院）。2005年当选中国科学院院士。现为首都医科大学宣武医院教授。为布加综合征提出全方位诊治体系，术式引入牛津外科学和美国脉管学教科书。在国外62所大学做70多次特邀报告或手术，建立我国血管专业并将其推向世界。以网膜内皮和骨髓细胞实现静脉人工血管快速内皮化，提高远期通畅率，基本解决移植物不可用于静脉系统的举世难题、开创大动脉炎严重脑缺血的多种术式、首先完成全主动脉夹层和减速伤的腔内治疗。在国内首先完成颈动脉内膜剥脱和糖尿病足的血管重建术。发现严重哮喘常源于胃食管反流,并以劫后余生救治同病相怜者，受益者已成千上万。1996年获国家科技进步二等奖和国际脉管学院研究成就奖、2005获吴阶平医学奖和中华医学杂志创刊90周年金笔奖。曾任亚洲血管学会主席，国际血管联盟副主席等。",http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803156.html,汪忠镐
生命科学和医学学部,2003,植物资源和植物化学家 男，1939年11月生，云南保山人。1962年毕业于云南大学，1988年获日本京都大学博士学位。 2003年当选为中国科学院院士。现为中国科学院昆明植物研究所研究员。曾任中国科学院昆明植物研究所所长。系统研究了我国唇形科香茶菜属、红豆杉科、五味子科、伞形科、樟科及地衣类等科属的200余种植物的资源和次生代谢成分，分离鉴定了1500余个单体化合物，阐明了这些植物的化学物质基础，发掘了一些新的资源，发现了新化合物500余个，有开发应用价值的20余个，发展了萜类化学，丰富了天然化合物的内容。率先发现并阐明了冬凌草活性成分冬凌草甲素、乙素的结构，揭示了冬凌草的化学成分和生物多样性，推动了冬凌草作为抗癌药物的开发应用。还开发了中国橡苔香料、新型昆虫驱避剂等。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803177.html,孙汉董
生命科学和医学学部,1999,神经解剖学家 男，1948年1月生，广东顺德人。1973年毕业于美国东北大学，1977年获美国麻省理工学院博士学位。1999年当选为中国科学院院士。现为香港大学教授。一直从事哺乳动物视觉系的发育、可塑性及再生研究。发现了双眼视网膜在其靶区（上丘及外侧膝状体）投射的一些重要规律。开展实验发育学研究，从破坏视觉正常投射后出现的异常投射或代偿投射来研究视觉传导路的可塑性。从可塑性研究发展到视网膜再生研究，是这领域的先驱者。创建了外周神经视网膜移植模型，首次证明成年鼠视网膜节细胞受损轴突可在外周神经中长距离再生。近年来，研究各种细胞成分眼内移植或神经生长因子球内注射对视网膜节细胞再生的影响，在6种神经营养因子中，发现只有CNTF（睫状神经营养因子）能促进视网膜节细胞轴突再生。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803183.html,苏国辉
生命科学和医学学部,2001,细胞生物学家 男，1937年7月生，浙江杭州人。1959年毕业于北京农业大学。2001年当选为中国科学院院士。现为河北师范大学教授。从事“细胞信号转导”领域中植物钙调素(CaM)及质外体多肽信使的研究。⑴在10余种植物质外体中检出CaM，证明细胞外存在CaM具有普遍性。⑵发现质外体CaM具有促进细胞增殖、调节花粉萌发和花粉管伸长、增强Rubisco小亚基基因表达等功能。⑶在花粉中首先发现存在异三聚体G蛋白且与Ca2+信号途径一起参与质外体CaM跨膜与胞内信号转导机理提出“质外体CaM是植物中的一种广谱性多肽信使”的学术观点，并指出植物质外体多肽信号在决定细胞发育命运上有重要意义。此外，还在植物CaM分布、定位，质外体CaM结合蛋白的纯化与基因克隆，CaM与热激信号转导、植物类整合素方面进行研究。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-200906-t20090624_1803180.html,孙大业
生命科学和医学学部,2011,细胞生物学家、免疫学家 男，1967年1月生，重庆荣昌人。1987年毕业于兰州大学，1990年获中国医学科学院基础医学研究所硕士学位，1995年获美国Emory大学博士学位。2011年当选为中国科学院院士。现为武汉大学教授、副校长。主要从事免疫相关的细胞信号转导研究，在抗病毒天然免疫反应等领域取得了一系列有重要国际影响的成果。发现了多个在病毒感染诱导细胞表达I型干扰素的过程中发挥关键作用的信号蛋白，为了解细胞抗病毒反应的分子机制做出了重要贡献；发现了多个负调控I型干扰素过量表达的蛋白和作用机制，这种精细调控机制避免机体产生过激的免疫反应；发现了新的肿瘤坏死因子家族成员，阐述了肿瘤坏死因子家族的多个成员信号转导的早期分子事件，为了解相关免疫疾病的分子机制做出了贡献。曾获得美国白细胞生物学学会Dolph Adams奖（2004），教育部自然科学一等奖 (2005)，中国细胞生物学学会杰出成就奖（2009），国家自然科学二等奖（2010）。,http://www.casad.cas.cn:80/aca/371/smkxhyxxb-201112-t20111213_3412375.html,舒红兵
